Country,Region,Date,Temperature,RelativeHumidity,WindSpeed
Malaysia,KualaLumpur,2015-01-09,23.20,93.75,8.56
Malaysia,KualaLumpur,2015-01-10,25.25,85.65,8.83
Malaysia,KualaLumpur,2015-01-11,24.92,89.61,9.00
Malaysia,KualaLumpur,2015-01-12,25.71,85.13,8.29
Malaysia,KualaLumpur,2015-01-13,25.44,82.35,7.42
Malaysia,KualaLumpur,2015-01-14,25.04,84.18,7.70
Malaysia,KualaLumpur,2015-01-15,24.90,82.42,10.88
Malaysia,KualaLumpur,2015-01-16,25.04,80.18,8.23
Malaysia,KualaLumpur,2015-01-17,25.01,80.14,9.23
Malaysia,KualaLumpur,2015-01-18,24.92,81.35,8.83
Malaysia,KualaLumpur,2015-01-19,24.92,80.57,9.18
Malaysia,KualaLumpur,2015-01-20,24.98,80.26,10.01
Malaysia,KualaLumpur,2015-01-21,24.90,86.60,11.53
Malaysia,KualaLumpur,2015-01-22,24.55,84.92,7.73
Malaysia,KualaLumpur,2015-01-23,24.93,81.94,8.56
Malaysia,KualaLumpur,2015-01-24,24.84,87.33,10.19
Malaysia,KualaLumpur,2015-01-25,24.95,87.27,6.99
Malaysia,KualaLumpur,2015-01-26,24.87,89.64,11.21
Malaysia,KualaLumpur,2015-01-27,25.04,83.35,10.11
Malaysia,KualaLumpur,2015-01-28,25.17,82.79,13.18
Malaysia,KualaLumpur,2015-01-29,25.10,87.59,6.88
Malaysia,KualaLumpur,2015-01-30,25.22,87.12,9.83
Malaysia,KualaLumpur,2015-01-31,25.22,80.72,7.97
Malaysia,KualaLumpur,2015-02-01,23.99,76.69,9.39
Malaysia,KualaLumpur,2015-02-02,24.71,79.92,9.98
Malaysia,KualaLumpur,2015-02-03,25.49,78.15,9.11
Malaysia,KualaLumpur,2015-02-04,24.47,86.90,6.21
Malaysia,KualaLumpur,2015-02-05,25.10,81.93,7.29
Malaysia,KualaLumpur,2015-02-06,25.21,80.29,7.24
Malaysia,KualaLumpur,2015-02-07,25.22,78.37,10.14
Malaysia,KualaLumpur,2015-02-08,25.39,75.44,12.88
Malaysia,KualaLumpur,2015-02-09,25.39,76.22,11.44
Malaysia,KualaLumpur,2015-02-10,25.34,74.16,13.01
Malaysia,KualaLumpur,2015-02-11,25.18,77.53,12.22
Malaysia,KualaLumpur,2015-02-12,25.78,76.61,11.92
Malaysia,KualaLumpur,2015-02-13,26.15,76.40,13.40
Malaysia,KualaLumpur,2015-02-14,26.10,78.31,11.11
Malaysia,KualaLumpur,2015-02-15,26.45,76.44,8.50
Malaysia,KualaLumpur,2015-02-16,26.93,75.25,9.53
Malaysia,KualaLumpur,2015-02-17,27.04,75.11,9.61
Malaysia,KualaLumpur,2015-02-18,25.85,83.66,11.12
Malaysia,KualaLumpur,2015-02-19,25.38,86.78,12.60
Malaysia,KualaLumpur,2015-02-20,25.59,82.76,7.56
Malaysia,KualaLumpur,2015-02-21,26.33,77.62,9.78
