date,relative_humidity_2m,temperature_2m_c,wind_speed_10m_km_h,
04/12/2011,65.58,26.18,9.61,
05/12/2011,66.58,26.66,7.85,
06/12/2011,64.17,26.87,10.18,
07/12/2011,69.58,27.7,10.21,
08/12/2011,72.67,27.9,9.81,
09/12/2011,67.25,27.59,12.2,
10/12/2011,62.96,25.96,17.95,
11/12/2011,60.71,23.67,19.28,
12/12/2011,59.92,23.28,15.16,
13/12/2011,64.92,23.79,12.08,
14/12/2011,62.62,25.51,12.13,
15/12/2011,62.96,27.48,11.43,
16/12/2011,63.38,27.9,15.03,
17/12/2011,60.79,25.91,17.55,
18/12/2011,63.17,25.79,16.05,
19/12/2011,63,25.45,15.77,
20/12/2011,62.17,25.66,12.33,
21/12/2011,62.71,26.64,12.39,
22/12/2011,64.92,27.38,11.41,
23/12/2011,64.5,27.62,12.96,
24/12/2011,62.67,26.5,19.93,
25/12/2011,57.42,23.69,21.15,
26/12/2011,58.79,23.2,17.43,
27/12/2011,60.08,24.65,13.3,
28/12/2011,63.54,26.54,10.32,
29/12/2011,65.38,27.34,9.91,
30/12/2011,62.62,27.72,11.2,
31/12/2011,63.92,27.71,12.17,
01/01/2012,65.96,27.46,11.82,
02/01/2012,67.5,28.24,8.89,
03/01/2012,87.88,26.19,4.52,
04/01/2012,80.58,27.52,4.73,
05/01/2012,83.62,27.47,5.3,
06/01/2012,81.46,27.65,5.43,
07/01/2012,68.33,27.5,10.85,
08/01/2012,61.42,26.72,13.5,
09/01/2012,63.08,25.79,13.65,
10/01/2012,61.42,26.85,12.81,
11/01/2012,60.21,27.58,12.59,
12/01/2012,63.5,25.67,15.84,
13/01/2012,65.46,26.89,10.51,
14/01/2012,70.46,27.37,7.1,
15/01/2012,77.12,27.7,6.45,
16/01/2012,80.71,27.58,4.9,
17/01/2012,85.29,27.46,5.77,
18/01/2012,84.33,27.7,7.31,
19/01/2012,86.21,27.28,7.62,
20/01/2012,83.58,27.54,7.93,
21/01/2012,84,27.37,6.79,
22/01/2012,82.96,27.21,6.36,
23/01/2012,79,27.32,6.64,
24/01/2012,80.46,27.71,6.77,
25/01/2012,82.88,27.47,4.61,
26/01/2012,83.79,27.45,4.73,
27/01/2012,84.33,27.07,4.49,
28/01/2012,82.88,27.41,3.42,
29/01/2012,83.08,27.71,3.82,
30/01/2012,90.92,25.87,7.16,
31/01/2012,77.96,27.29,9.53,
01/02/2012,74.83,27.64,8.23,
02/02/2012,84.79,27.14,5.22,
03/02/2012,84.46,27.41,4.33,
04/02/2012,85.54,27.24,3.26,
05/02/2012,85.12,27.79,5.13,
06/02/2012,82.88,27.82,7.71,
07/02/2012,84.58,27.98,7.98,
08/02/2012,85.58,27.9,8.86,
09/02/2012,86.21,27.89,10.64,
10/02/2012,81.71,27.74,7.2,
11/02/2012,83.71,27.5,5.71,
12/02/2012,84.12,27.41,4.98,
13/02/2012,83.67,27.69,4.89,
14/02/2012,84.5,28.1,5.93,
15/02/2012,83.83,28.25,7.78,
16/02/2012,83.58,28.38,7.15,
17/02/2012,86.54,27.83,6.5,
18/02/2012,89.38,26.12,7.08,
19/02/2012,78.25,26.81,7.42,
20/02/2012,68.62,26.48,9.74,
21/02/2012,77.71,26.7,5.08,
22/02/2012,80.92,27.89,5.14,
23/02/2012,83.46,28.24,7.29,
24/02/2012,83.33,28.71,9.61,
25/02/2012,83.08,28.86,8.74,
26/02/2012,80.5,29.06,10.68,
27/02/2012,83.21,28.72,11.82,
28/02/2012,81.12,28.58,10.8,
29/02/2012,82.96,28.51,11.18,
01/03/2012,82.17,28.6,9.54,
02/03/2012,82.79,28.55,10.29,
03/03/2012,80.83,28.78,10.29,
04/03/2012,82.04,28.5,9.59,
05/03/2012,80.75,28.5,8.61,
06/03/2012,80.17,28.68,10.37,
07/03/2012,80.92,28.93,9.6,
08/03/2012,84.38,28.54,9.76,
09/03/2012,81.25,28.79,8.31,
10/03/2012,83.96,28.61,7.78,
11/03/2012,83.25,28.52,6.66,
12/03/2012,81.71,29.25,6.4,
13/03/2012,80.83,29.52,4.36,
14/03/2012,80.79,29.51,5.62,
15/03/2012,81.54,28.52,9.38,
16/03/2012,79.79,28.72,9.36,
17/03/2012,79.62,29.03,12.36,
18/03/2012,82.12,28.65,12.27,
19/03/2012,81.83,29.15,11.96,
20/03/2012,76.08,29.17,10.96,
21/03/2012,73.38,28.88,7.83,
22/03/2012,76.62,28.53,9.02,
23/03/2012,77.96,29.04,8.95,
24/03/2012,82.71,28.49,8.34,
25/03/2012,82.88,28,6.64,
26/03/2012,80.25,29.12,4.84,
27/03/2012,74.08,29.63,6.07,
28/03/2012,78.33,29.72,4.45,
29/03/2012,79.71,29.82,5.24,
30/03/2012,74,30.43,6.25,
31/03/2012,74.96,29.84,5.41,
01/04/2012,69.92,27.9,6.75,
02/04/2012,67.42,28.62,7.1,
03/04/2012,76.08,29.18,5.7,
04/04/2012,84.83,28.13,10.54,
05/04/2012,82.5,28.33,7.17,
06/04/2012,81.12,28.62,7.61,
07/04/2012,82.5,28.31,5.95,
08/04/2012,78.08,28.19,6.5,
09/04/2012,83.17,27.63,5.14,
10/04/2012,80.12,28.6,5.64,
11/04/2012,76.75,29.55,9.24,
12/04/2012,78.21,29.83,10,
13/04/2012,79.33,29.8,8.91,
14/04/2012,80.12,29.4,7.9,
15/04/2012,80.79,29.48,9.97,
16/04/2012,78.25,30.05,10.22,
17/04/2012,78.62,29.79,11.24,
18/04/2012,76.83,30.01,10.69,
19/04/2012,76.88,30.52,11.25,
20/04/2012,75.08,30.72,11.47,
21/04/2012,74.29,30.98,10.37,
22/04/2012,74.08,30.94,9.99,
23/04/2012,74.54,30.9,12.01,
24/04/2012,73,30.84,12.19,
25/04/2012,70.12,31.74,9.06,
26/04/2012,73.08,31.85,10.29,
27/04/2012,74.29,31.31,11.39,
28/04/2012,74.29,30.87,12.15,
29/04/2012,70.75,31.65,9.2,
30/04/2012,72.08,31.31,9.9,
01/05/2012,72.17,31.15,8.82,
02/05/2012,73.58,30.96,8.96,
03/05/2012,76.21,30.18,9.32,
04/05/2012,74.29,30.45,11.69,
05/05/2012,83.04,28.66,13.2,
06/05/2012,77.92,29.18,11.3,
07/05/2012,75.33,30,11.59,
08/05/2012,81.46,28.43,6.94,
09/05/2012,77.38,29.05,6.4,
10/05/2012,76.42,29.92,6.44,
11/05/2012,70.75,31.03,6.92,
12/05/2012,70.58,31.37,7.95,
13/05/2012,67.46,31.42,11.17,
14/05/2012,66.62,31.5,10.83,
15/05/2012,63.54,31.81,9.63,
16/05/2012,79.29,28.52,6.59,
17/05/2012,86.67,27.83,6.54,
18/05/2012,83.25,28.61,12.56,
19/05/2012,78.71,29.52,13.52,
20/05/2012,76.92,29.82,11.46,
21/05/2012,75.04,30.3,11.98,
22/05/2012,75.08,30.54,11.45,
23/05/2012,75,30.2,12.62,
24/05/2012,76.04,30.29,13.7,
25/05/2012,78.5,29.26,12.31,
26/05/2012,76.21,29.56,14.18,
27/05/2012,77,29.32,16.06,
28/05/2012,80.33,28.99,12.85,
29/05/2012,81.25,29,15.93,
30/05/2012,79.67,29.18,11.62,
31/05/2012,78.58,29.72,10.79,
01/06/2012,79.5,29.78,10.41,
02/06/2012,81.04,28.85,7.15,
03/06/2012,82.54,29.17,11.49,
04/06/2012,79.21,29.47,14.85,
05/06/2012,76.67,29.78,11.24,
06/06/2012,77.54,29.69,13,
07/06/2012,82.88,28.85,12.82,
08/06/2012,78.79,29.41,18.15,
09/06/2012,81.12,28.98,19.05,
10/06/2012,79.38,29.42,21.33,
11/06/2012,79.67,29,16.13,
12/06/2012,77.96,29,14.9,
13/06/2012,77.12,29.3,11.55,
14/06/2012,72.83,30.03,11.73,
15/06/2012,72.83,29.81,14.57,
16/06/2012,79.04,28.94,15.1,
17/06/2012,78,29.21,19.74,
18/06/2012,73.88,29.4,16.74,
19/06/2012,70.12,30.24,16.48,
20/06/2012,70.21,29.94,14.3,
21/06/2012,75.54,29.24,12.25,
22/06/2012,75.25,29.49,10.76,
23/06/2012,73.92,29.73,9.85,
24/06/2012,74.54,29.72,11.22,
25/06/2012,75.33,29.48,10.71,
26/06/2012,76.5,28.85,11.83,
27/06/2012,76.21,28.92,11.89,
28/06/2012,74.54,29.46,11.97,
29/06/2012,74,29.82,16.44,
30/06/2012,76.25,29.1,12.58,
01/07/2012,76.92,29.05,11.18,
02/07/2012,76.88,29.53,10.02,
03/07/2012,78.33,29.09,8.08,
04/07/2012,79.17,28.76,9.41,
05/07/2012,80.42,28.97,8.18,
06/07/2012,78.88,28.63,10.15,
07/07/2012,78.79,28.69,11.2,
08/07/2012,78.83,28.33,11.65,
09/07/2012,86.21,27.71,9.74,
10/07/2012,78.58,29.04,7.84,
11/07/2012,79.38,29.16,7.02,
12/07/2012,86.83,27.52,10.28,
13/07/2012,86.38,27.7,12.88,
14/07/2012,81.92,28.53,13.23,
15/07/2012,79.88,28.82,10.53,
16/07/2012,77.5,29.33,9.16,
17/07/2012,75.83,29.6,10.65,
18/07/2012,75.96,28.84,12.3,
19/07/2012,78.42,28.2,9.06,
20/07/2012,82.46,27.76,10.49,
21/07/2012,77.42,29.51,12,
22/07/2012,73.71,29.86,12.39,
23/07/2012,72.71,29.8,13.37,
24/07/2012,74.17,29.64,17.78,
25/07/2012,78.75,28.63,18.02,
26/07/2012,83.25,28.04,15.47,
27/07/2012,81.54,27.81,13.34,
28/07/2012,82,27.97,12.84,
29/07/2012,80.83,28.31,11.03,
30/07/2012,82.17,27.49,13.14,
31/07/2012,75.46,29.2,14.68,
01/08/2012,76.25,28.95,16.8,
02/08/2012,78.25,28.39,13.47,
03/08/2012,77.83,28.85,12.04,
04/08/2012,76.25,29.71,12.05,
05/08/2012,74.29,29.94,11.93,
06/08/2012,75.5,29.5,13.38,
07/08/2012,73.75,29.36,13.87,
08/08/2012,76.04,28.86,13.81,
09/08/2012,76.08,28.6,12.25,
10/08/2012,77.92,28.55,12.21,
11/08/2012,73.21,29.51,11.14,
12/08/2012,75.25,29.01,12.23,
13/08/2012,75.25,28.52,11.14,
14/08/2012,78.12,28.49,10.75,
15/08/2012,76.58,29.22,10.02,
16/08/2012,73.88,29.27,11.9,
17/08/2012,77.38,29.11,11.66,
18/08/2012,80.92,28.74,13.38,
19/08/2012,81.83,28.55,10.41,
20/08/2012,79.54,28.71,6.35,
21/08/2012,77.33,29.32,8.66,
22/08/2012,75.38,29.34,9.25,
23/08/2012,74.75,29.27,8.22,
24/08/2012,76.71,29.25,8.65,
25/08/2012,78.12,29.06,9.95,
26/08/2012,83.29,28.33,10.12,
27/08/2012,79.71,28.95,11.88,
28/08/2012,78.38,29.19,12.87,
29/08/2012,78.29,29.14,13.36,
30/08/2012,76.04,29.24,9.85,
31/08/2012,79.33,28.22,10.77,
01/09/2012,76.62,28.64,10.67,
02/09/2012,80.67,28.03,10.43,
03/09/2012,79.17,28.33,9.37,
04/09/2012,79.92,27.82,13.47,
05/09/2012,81.21,28.07,11.4,
06/09/2012,91.54,26.38,11.68,
07/09/2012,86.29,27.55,16.08,
08/09/2012,79.83,28.59,10.6,
09/09/2012,78.92,28.79,6.51,
10/09/2012,78.71,29.05,5.91,
11/09/2012,80.5,28.67,6.74,
12/09/2012,81.29,28.58,8.05,
13/09/2012,78.71,28.89,9.16,
14/09/2012,82.12,28.29,7.62,
15/09/2012,86.79,27.06,5.35,
16/09/2012,89.83,26.64,5.7,
17/09/2012,87.96,26.8,7.78,
18/09/2012,87.08,27.42,6.4,
19/09/2012,85.88,27.53,6.08,
20/09/2012,83.96,28.18,7.02,
21/09/2012,86.29,27.53,7.19,
22/09/2012,86.42,27.77,5.68,
23/09/2012,85,28.6,6.02,
24/09/2012,81.92,28.86,7.26,
25/09/2012,83.79,28.34,3.82,
26/09/2012,82.79,28.63,4.39,
27/09/2012,85.33,27.5,6.03,
28/09/2012,89.42,26.72,7.39,
29/09/2012,88.38,27.04,4.15,
30/09/2012,85.12,27.47,5.5,
01/10/2012,88,27.18,4.75,
02/10/2012,85.92,28,4.11,
03/10/2012,82.58,28.71,5.2,
04/10/2012,79.33,28.96,5.8,
05/10/2012,79.42,29.35,5.73,
06/10/2012,85.42,27.84,6.07,
07/10/2012,83.67,27.16,9.34,
08/10/2012,88.96,26.03,8.97,
09/10/2012,88.54,27.12,8.8,
10/10/2012,85.62,27.91,3.63,
11/10/2012,85.58,28.3,4.45,
12/10/2012,83.04,28.82,3.82,
13/10/2012,82.75,29.33,4.39,
14/10/2012,83.46,28.39,3.72,
15/10/2012,85.75,27.51,3.72,
16/10/2012,84.75,28.21,2.72,
17/10/2012,83.83,28.4,3.84,
18/10/2012,76.12,29.03,7.48,
19/10/2012,76.79,28.78,5.92,
20/10/2012,76.46,29.1,6.34,
21/10/2012,77.83,29.28,5.42,
22/10/2012,77.08,29.36,7.55,
23/10/2012,79.38,28.8,6.69,
24/10/2012,83.12,27.86,7.53,
25/10/2012,79.25,28.69,5.55,
26/10/2012,77.42,29.55,5.31,
27/10/2012,75.75,29.45,7.56,
28/10/2012,76.54,29.55,5.81,
29/10/2012,81.29,29.37,4.01,
30/10/2012,83.42,28.61,4.25,
31/10/2012,86.08,27.57,6.02,
01/11/2012,76.67,27.5,9.98,
02/11/2012,78,28.48,7.93,
03/11/2012,77.58,29.01,5.03,
04/11/2012,83.79,28.61,3.45,
05/11/2012,83.88,28.92,3.91,
06/11/2012,83.33,28.12,3.75,
07/11/2012,87.29,28.47,2.87,
08/11/2012,85.5,28.68,4.08,
09/11/2012,85.17,28.78,5.79,
10/11/2012,84.67,29.16,4.06,
11/11/2012,87.88,28.03,4.32,
12/11/2012,89,27.27,5.16,
13/11/2012,84.75,28.3,7.21,
14/11/2012,81.62,28.94,6.95,
15/11/2012,77.83,29.31,6.81,
16/11/2012,78.62,28.59,6.84,
17/11/2012,85.04,27.75,8.48,
18/11/2012,87.42,27.23,8.23,
19/11/2012,87.92,27.2,5.28,
20/11/2012,86.5,27.7,3.15,
21/11/2012,87.12,27.92,3.96,
22/11/2012,83.46,28.66,5.12,
23/11/2012,84.88,28.75,5,
24/11/2012,86.92,27.85,5.75,
25/11/2012,88.62,27.08,4.1,
26/11/2012,88.33,27.17,4.62,
27/11/2012,85.5,27.61,4.89,
28/11/2012,88.38,26.75,4.98,
29/11/2012,84.29,27.3,5.38,
30/11/2012,85.79,27.88,4.75,
01/12/2012,85.5,28.25,4.12,
02/12/2012,89,28.17,4.17,
03/12/2012,84.25,28.25,3.66,
04/12/2012,84.62,28.14,3.45,
05/12/2012,81,28.45,3.41,
06/12/2012,82.12,28.46,3.76,
07/12/2012,80.88,28.54,3.56,
08/12/2012,83.75,28.19,3.49,
09/12/2012,85.38,27.7,3.86,
10/12/2012,86.71,27.67,3.22,
11/12/2012,84.21,27.94,2.83,
12/12/2012,81.17,27.93,2.57,
13/12/2012,79.79,27.31,8.6,
14/12/2012,77.12,27.72,8.6,
15/12/2012,78.33,28.74,7.19,
16/12/2012,81.12,28.7,6.22,
17/12/2012,80.42,28.73,5.7,
18/12/2012,83.46,28.95,3.38,
19/12/2012,79.46,28.62,7.71,
20/12/2012,77.38,28.3,6.62,
21/12/2012,79.04,28.03,6.59,
22/12/2012,76.75,28.38,8.51,
23/12/2012,71.5,28.58,13.38,
24/12/2012,64,25.4,18.6,
25/12/2012,67.29,25.17,12.52,
26/12/2012,69.25,26.28,9.75,
27/12/2012,73.79,27.13,7.91,
28/12/2012,76.88,27.55,7.71,
29/12/2012,74.38,28.23,8.61,
30/12/2012,69,29.3,9.24,
31/12/2012,61.12,26.1,16.68,
01/01/2013,64.88,25.71,11.46,
02/01/2013,68.38,26.62,9.08,
03/01/2013,66.12,27.01,8.42,
04/01/2013,68.67,26.37,10.48,
05/01/2013,67.96,26.55,9.01,
06/01/2013,69.04,26.29,9.18,
07/01/2013,72.67,26.8,7.75,
08/01/2013,75.54,27.61,7.52,
09/01/2013,77.33,27.29,5.88,
10/01/2013,81.5,27.22,6.08,
11/01/2013,82.83,27.39,5.44,
12/01/2013,81.88,27.37,7.24,
13/01/2013,84.25,27.25,5.41,
14/01/2013,79.42,26.94,5.68,
15/01/2013,81.54,26.83,5.14,
16/01/2013,81,27.37,4.41,
17/01/2013,63.58,27.15,10.5,
18/01/2013,53.58,26.24,16.78,
19/01/2013,60.17,25.42,12.29,
20/01/2013,64.04,26.07,7.5,
21/01/2013,72.25,26.79,6.72,
22/01/2013,75,27.34,5.05,
23/01/2013,81.42,27.72,4.52,
24/01/2013,85.21,27.87,7.2,
25/01/2013,84.04,27.77,8.45,
26/01/2013,85.75,26.57,10.28,
27/01/2013,86.21,26.58,8.37,
28/01/2013,90.62,25.21,5.87,
29/01/2013,82.92,26.02,6.58,
30/01/2013,81.79,26.85,6.79,
31/01/2013,85.29,26.91,5.07,
01/02/2013,81.71,27.31,5.94,
02/02/2013,82.25,27.34,6.82,
03/02/2013,77.54,27.04,7.02,
04/02/2013,76.83,27.97,7.12,
05/02/2013,84.04,28.32,5.32,
06/02/2013,85.04,28.17,8.15,
07/02/2013,83.62,28.6,9.65,
08/02/2013,85.67,28.34,10.24,
09/02/2013,83.92,28.12,7.1,
10/02/2013,84.75,27.59,5.39,
11/02/2013,83.88,28.1,6.72,
12/02/2013,80.96,28.38,6,
13/02/2013,80.25,27.95,6.96,
14/02/2013,80.29,28.3,5.95,
15/02/2013,80.33,28.58,6.12,
16/02/2013,83.12,28.68,7.18,
17/02/2013,83.67,28.37,7.79,
18/02/2013,81.75,28.47,8.95,
19/02/2013,81.88,28.32,8.22,
20/02/2013,81.12,28.31,8.22,
21/02/2013,85.96,28.03,4.99,
22/02/2013,73.29,28.22,9.13,
23/02/2013,61.21,27.11,14.77,
24/02/2013,62.25,27.65,11.13,
25/02/2013,68.12,29.45,7.97,
26/02/2013,77.5,29.02,6.34,
27/02/2013,82.96,28.62,10.46,
28/02/2013,81.71,28.88,11.98,
01/03/2013,80.62,28.95,10.17,
02/03/2013,80,29.1,8.97,
03/03/2013,87.46,27.72,5.68,
04/03/2013,80.75,25.68,13.3,
05/03/2013,67.46,26.95,11.92,
06/03/2013,64.67,27.93,10.12,
07/03/2013,69.33,28.72,7.18,
08/03/2013,80.54,28.58,6.31,
09/03/2013,80.38,28.52,10.58,
10/03/2013,81.25,28.59,11.37,
11/03/2013,79,28.88,11.12,
12/03/2013,79.5,29.07,12.62,
13/03/2013,79.08,29.12,9.63,
14/03/2013,79.12,29.06,7.65,
15/03/2013,81.67,28.06,7.22,
16/03/2013,81.29,28.81,6.2,
17/03/2013,79.54,29.08,9.05,
18/03/2013,78.58,29.33,13.15,
19/03/2013,78.08,29.33,11.98,
20/03/2013,78.62,29.52,12.77,
21/03/2013,77.46,29.52,11.12,
22/03/2013,76.5,29.33,11.8,
23/03/2013,74.92,29.5,9,
24/03/2013,77.04,30.03,11.28,
25/03/2013,77.17,30.28,12.18,
26/03/2013,75.38,30.41,11.7,
27/03/2013,78.46,30.17,11.85,
28/03/2013,80.75,30.2,13.67,
29/03/2013,79.58,30.12,14.28,
30/03/2013,76.96,30.25,13.75,
31/03/2013,75.88,30.43,12.1,
01/04/2013,77.75,30.35,10.95,
02/04/2013,78.54,30.37,9.43,
03/04/2013,77.12,30.79,12.82,
04/04/2013,76.33,30.66,16.28,
05/04/2013,70.33,30.63,11.69,
06/04/2013,73.17,30.87,9.44,
07/04/2013,68.67,30.92,8.22,
08/04/2013,75.92,29.62,6.06,
09/04/2013,73.33,30.07,9.58,
10/04/2013,78.04,29.73,10.38,
11/04/2013,84.42,28.51,8.2,
12/04/2013,85.83,28.65,5.35,
13/04/2013,78.21,29.41,9.02,
14/04/2013,82.17,28.63,7.72,
15/04/2013,88,27.5,9.28,
16/04/2013,89.96,27.56,7.78,
17/04/2013,91.67,26.35,5.98,
18/04/2013,81.54,28.48,5.63,
19/04/2013,76,29.97,5.98,
20/04/2013,81.04,30.18,7.92,
21/04/2013,79.54,30.35,9.84,
22/04/2013,78.21,30.08,7.55,
23/04/2013,82.88,28.52,7.09,
24/04/2013,86.62,28.36,6.02,
25/04/2013,84.71,28.94,7.39,
26/04/2013,79.75,29.7,9.55,
27/04/2013,81.62,29.75,10.54,
28/04/2013,82.67,29.5,9.74,
29/04/2013,81.21,29.83,11.3,
30/04/2013,78.33,30.11,10.75,
01/05/2013,77.21,30.34,10.92,
02/05/2013,73.67,31.08,8.28,
03/05/2013,78.83,30.88,8.97,
04/05/2013,78.88,30.45,9.92,
05/05/2013,83.08,28.81,5.5,
06/05/2013,80.38,29.55,6.98,
07/05/2013,81.29,29.4,7.64,
08/05/2013,78.67,30.46,7.58,
09/05/2013,78.08,30.68,9.7,
10/05/2013,79.54,30.49,9.01,
11/05/2013,78.67,30.79,9.91,
12/05/2013,80.29,30.1,11.22,
13/05/2013,79.79,30.31,9.31,
14/05/2013,74.58,30.93,9.13,
15/05/2013,73.92,31.63,8.72,
16/05/2013,76.17,31.37,10.81,
17/05/2013,75.38,31.3,8,
18/05/2013,81.75,29.61,10.42,
19/05/2013,83.17,29.07,8.8,
20/05/2013,77.83,29.98,10.1,
21/05/2013,76.04,30.16,11.18,
22/05/2013,75.38,30.16,7.76,
23/05/2013,81.29,29.82,7.16,
24/05/2013,81,29.66,11.35,
25/05/2013,82.54,28.92,12.4,
26/05/2013,78.29,29.7,11.02,
27/05/2013,75.54,30.08,10.32,
28/05/2013,75.79,30.5,8.49,
29/05/2013,76.38,30.38,6.81,
30/05/2013,80.42,29.42,4.3,
31/05/2013,82.38,28.35,4.17,
01/06/2013,76.75,29.42,5.39,
02/06/2013,79.42,29.32,7.47,
03/06/2013,83.67,28.58,10.3,
04/06/2013,86.46,28.25,9.32,
05/06/2013,86.08,27.76,8.08,
06/06/2013,84,28.44,6.34,
07/06/2013,80.83,29.3,6.41,
08/06/2013,77.04,30.15,7.67,
09/06/2013,74.71,30.68,9.64,
10/06/2013,76.42,30.5,9.33,
11/06/2013,82.21,29.42,6.68,
12/06/2013,83.83,28.56,5.78,
13/06/2013,86.25,27.79,6.28,
14/06/2013,81.12,28.92,7.9,
15/06/2013,80.17,29.13,7.15,
16/06/2013,81.25,28.96,7.55,
17/06/2013,81.62,28.77,12.99,
18/06/2013,80.88,29.45,16.13,
19/06/2013,79.5,29.67,15.56,
20/06/2013,79.04,29.52,15.45,
21/06/2013,79.71,29.28,14.66,
22/06/2013,80.92,29.22,13.69,
23/06/2013,84.42,28.11,16.71,
24/06/2013,82.21,29.09,14.57,
25/06/2013,81.58,29.14,11.37,
26/06/2013,85.71,28.24,6.96,
27/06/2013,78.67,29.36,7.98,
28/06/2013,76.92,29.49,8.56,
29/06/2013,74.79,29.71,9.27,
30/06/2013,74.08,29.63,9.57,
01/07/2013,76,29.56,11.15,
02/07/2013,73.5,30.08,10.69,
03/07/2013,75.04,30.08,8.65,
04/07/2013,78.67,29.33,6.29,
05/07/2013,79.88,29.02,5.69,
06/07/2013,81.92,28.68,6.88,
07/07/2013,80.25,28.36,11.71,
08/07/2013,84.79,27.35,11.43,
09/07/2013,87.83,26.98,10.3,
10/07/2013,87.33,26.8,9.52,
11/07/2013,86.58,27.22,7.02,
12/07/2013,80.29,28.27,6.26,
13/07/2013,76.58,29.68,10.6,
14/07/2013,74.38,29.55,11.38,
15/07/2013,78.04,29,12.74,
16/07/2013,79.25,28.13,11.6,
17/07/2013,75.54,28.47,10.33,
18/07/2013,75.71,28.95,11.9,
19/07/2013,78.25,28.17,13.96,
20/07/2013,76.5,28.6,11.03,
21/07/2013,76.5,28.83,9.94,
22/07/2013,78.5,28.89,11.5,
23/07/2013,83.38,27.97,9.77,
24/07/2013,83.62,27.75,13.48,
25/07/2013,79.38,28.57,11.34,
26/07/2013,79.92,29.07,11.85,
27/07/2013,80.75,28.98,10.62,
28/07/2013,83.88,28.41,10.6,
29/07/2013,80.67,28.85,13.28,
30/07/2013,85.54,27.34,12.59,
31/07/2013,85,27.67,10.22,
01/08/2013,79.96,28.81,10.85,
02/08/2013,78.75,29.08,13.14,
03/08/2013,80.5,28.47,13.77,
04/08/2013,79.58,28.81,11.94,
05/08/2013,81.46,28.52,9.27,
06/08/2013,77.67,29.55,9.96,
07/08/2013,77.33,29.55,9.4,
08/08/2013,81,28.84,8.67,
09/08/2013,81.75,28.38,10.99,
10/08/2013,81.62,28.67,12.19,
11/08/2013,83.75,28.48,9.28,
12/08/2013,83.46,28.4,7.74,
13/08/2013,85.75,27.64,7.19,
14/08/2013,82.96,28.05,12.6,
15/08/2013,81,28.45,12.95,
16/08/2013,77.33,28.92,11.28,
17/08/2013,77.04,28.99,12.12,
18/08/2013,77.62,29.21,11.24,
19/08/2013,73.62,29.8,12.76,
20/08/2013,72.08,29.33,14.2,
21/08/2013,76.67,28.92,13.41,
22/08/2013,81.88,27.8,15.36,
23/08/2013,80.96,28.06,13.76,
24/08/2013,78.38,28.75,13.39,
25/08/2013,79.12,28.87,11.55,
26/08/2013,76.79,29.24,9.2,
27/08/2013,76.96,29.24,7.16,
28/08/2013,78.04,29.12,8.72,
29/08/2013,75.62,29.7,10.4,
30/08/2013,78.79,28.95,8.58,
31/08/2013,82.12,28.8,6.77,
01/09/2013,81.83,29.1,7.87,
02/09/2013,81.58,29.19,8.57,
03/09/2013,76.21,29.59,7.2,
04/09/2013,76.04,29.89,6.07,
05/09/2013,78.75,29.46,7.43,
06/09/2013,80.92,28.49,6.32,
07/09/2013,85.62,27.76,6.03,
08/09/2013,83.79,27.45,4.16,
09/09/2013,82.5,27.96,3.7,
10/09/2013,83.42,28.37,4.54,
11/09/2013,84.62,27.5,5.43,
12/09/2013,90.08,27.3,7.72,
13/09/2013,90.17,27.2,11.02,
14/09/2013,87.08,27.46,10.94,
15/09/2013,83.17,28.28,11.53,
16/09/2013,84.46,27.75,10.28,
17/09/2013,82.21,28.26,10.04,
18/09/2013,83.21,28.1,8.93,
19/09/2013,87.79,26.78,14.23,
20/09/2013,90.88,26.02,16.28,
21/09/2013,82.04,28.11,15.79,
22/09/2013,79.71,28.74,14.8,
23/09/2013,87.42,27.08,10.9,
24/09/2013,84.21,28.35,13.8,
25/09/2013,80.04,28.61,14.13,
26/09/2013,79.62,29,8.98,
27/09/2013,78.96,28.96,7.72,
28/09/2013,80.21,28.46,7.5,
29/09/2013,85.5,27.74,8.33,
30/09/2013,86.5,27.1,9.33,
01/10/2013,83.08,27.5,7.12,
02/10/2013,87.42,27.44,4.37,
03/10/2013,87.42,26.88,8.77,
04/10/2013,88.83,26.52,11.74,
05/10/2013,85.62,27.27,10.54,
06/10/2013,91.04,26.26,12.85,
07/10/2013,90,26.19,12.59,
08/10/2013,87.83,26.28,7.39,
09/10/2013,86.33,26.88,4.04,
10/10/2013,83.92,28.11,3.88,
11/10/2013,80.46,29.17,6.49,
12/10/2013,78.67,29.38,6.53,
13/10/2013,78.88,29.5,7.57,
14/10/2013,81.58,29.22,7.66,
15/10/2013,81.67,29.34,8.22,
16/10/2013,91.08,26.22,6.74,
17/10/2013,90.21,27.12,9.09,
18/10/2013,85.83,28.02,3.45,
19/10/2013,86.42,26.97,8.38,
20/10/2013,85,27.75,7.7,
21/10/2013,81.42,27.98,8.6,
22/10/2013,81,28.21,6.16,
23/10/2013,80.62,28.36,6.46,
24/10/2013,79.67,28.57,5.96,
25/10/2013,79.08,28.61,4.29,
26/10/2013,75.92,27.52,10.75,
27/10/2013,74.46,27.75,7.65,
28/10/2013,79.54,28.14,4.02,
29/10/2013,81.75,28.38,4.15,
30/10/2013,80.33,28.75,5.21,
31/10/2013,75.83,29.77,3.93,
01/11/2013,77.92,29.48,4.96,
02/11/2013,75.92,29.38,6.16,
03/11/2013,68.29,28.5,10.02,
04/11/2013,67.12,27.76,11.53,
05/11/2013,69.75,28.07,11.75,
